"timestamp","name"
"2025-11-26 19:06:59.535767","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_all_months_sos.tif"
"2025-11-26 19:07:43.057726","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_summer_months_sos.tif"
"2025-11-26 19:08:21.973131","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_winter_months_sos.tif"
"2025-11-26 19:09:02.785806","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_all_months_chl.tif"
"2025-11-26 19:09:43.890814","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_summer_months_chl.tif"
"2025-11-26 19:10:22.14042","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_winter_months_chl.tif"
