date,longitude,latitude
4/10/22 8:00,-30.733,-70.2135
4/10/22 9:00,-30.9196,-70.1666
4/10/22 10:00,-31.0616,-70.0986
4/10/22 11:00,-31.2205,-70.0413
4/10/22 12:00,-31.3952,-69.9924
4/10/22 13:00,-31.5016,-69.9398
4/10/22 14:00,-31.6832,-69.8872
4/10/22 15:00,-31.8215,-69.8238
4/10/22 16:00,-31.9967,-69.7657
4/10/22 17:00,-32.1817,-69.6944
4/10/22 18:00,-32.3492,-69.6259
4/10/22 19:00,-32.4729,-69.5723
4/10/22 20:00,-32.4743,-69.5612
4/10/22 21:00,-32.4759,-69.5592
4/10/22 22:00,-32.4748,-69.5559
4/10/22 23:00,-32.4409,-69.5517
4/11/22 0:00,-32.443,-69.5454
4/11/22 1:00,-32.4342,-69.4812
4/11/22 2:00,-32.3608,-69.398
4/11/22 3:00,-32.2416,-69.3259
4/11/22 4:00,-32.1815,-69.2204
4/11/22 5:00,-32.1598,-69.1476
4/11/22 6:00,-32.1127,-69.1317
4/11/22 7:00,-32.0027,-69.0683
4/11/22 8:00,-31.934,-69.0038
4/11/22 9:00,-31.9428,-68.9921
4/11/22 10:00,-31.9415,-68.9877
4/11/22 11:00,-31.9364,-68.9806
4/11/22 12:00,-31.9298,-68.9714
4/11/22 13:00,-31.8615,-68.9382
4/11/22 14:00,-31.7814,-68.8592
4/11/22 15:00,-31.746,-68.769
4/11/22 16:00,-31.6222,-68.7011
4/11/22 17:00,-31.5748,-68.6202
4/11/22 18:00,-31.533,-68.5546
4/11/22 19:00,-31.3706,-68.4923
4/11/22 20:00,-31.209,-68.421
4/11/22 21:00,-31.0355,-68.3472
4/11/22 22:00,-30.8834,-68.2747
4/11/22 23:00,-30.7316,-68.21
4/12/22 0:00,-30.5713,-68.1441
4/12/22 1:00,-30.4068,-68.07
4/12/22 2:00,-30.2591,-67.9965
4/12/22 3:00,-30.1069,-67.9229
4/12/22 4:00,-29.9371,-67.8575
4/12/22 5:00,-29.7534,-67.788
4/12/22 6:00,-29.5648,-67.7122
4/12/22 7:00,-29.3668,-67.6317
4/12/22 8:00,-29.1117,-67.5232
4/12/22 9:00,-28.8106,-67.3882
4/12/22 10:00,-28.5036,-67.2434
4/12/22 11:00,-28.1614,-67.0804
4/12/22 12:00,-27.8071,-66.9202
4/12/22 13:00,-27.4576,-66.7613
4/12/22 14:00,-27.1582,-66.6239
4/12/22 15:00,-27.1222,-66.6074
4/12/22 16:00,-27.1221,-66.6074
4/12/22 17:00,-27.1699,-66.6119
4/12/22 18:00,-27.2071,-66.6153
4/12/22 19:00,-27.2063,-66.6148
4/12/22 20:00,-27.2067,-66.615
4/12/22 21:00,-27.2077,-66.6154
4/12/22 22:00,-27.3734,-66.5845
4/12/22 23:00,-27.7795,-66.5366
4/13/22 0:00,-28.2099,-66.4902
4/13/22 1:00,-28.6507,-66.4425
4/13/22 2:00,-29.0968,-66.3943
4/13/22 3:00,-29.5365,-66.3466
4/13/22 4:00,-29.968,-66.2996
4/13/22 5:00,-30.3604,-66.2571
4/13/22 6:00,-30.4354,-66.2492
4/13/22 7:00,-30.4355,-66.2492
4/13/22 8:00,-30.4353,-66.2492
4/13/22 9:00,-30.4757,-66.2446
4/13/22 10:00,-30.8286,-66.2084
4/13/22 11:00,-31.2445,-66.1657
4/13/22 12:00,-31.6958,-66.1192
4/13/22 13:00,-31.8296,-66.1048
4/13/22 14:00,-31.8332,-66.1042
4/13/22 15:00,-31.8421,-66.1052
4/13/22 16:00,-31.8464,-66.1087
4/13/22 17:00,-31.8516,-66.1148
4/13/22 18:00,-32.1168,-66.1012
4/13/22 19:00,-32.541,-66.0638
4/13/22 20:00,-32.9674,-66.0263
4/13/22 21:00,-33.3891,-65.9891
4/13/22 22:00,-33.8016,-65.9526
4/13/22 23:00,-34.2095,-65.9165
4/14/22 0:00,-34.6148,-65.8805
4/14/22 1:00,-35.0555,-65.8413
4/14/22 2:00,-35.551,-65.7973
4/14/22 3:00,-36.0494,-65.753
4/14/22 4:00,-36.4737,-65.7033
4/14/22 5:00,-36.6145,-65.6682
4/14/22 6:00,-36.6149,-65.6684
4/14/22 7:00,-36.6153,-65.6684
4/14/22 8:00,-36.615,-65.6683
4/14/22 9:00,-36.6445,-65.6906
4/14/22 10:00,-36.6845,-65.7002
4/14/22 11:00,-36.6935,-65.7055
4/14/22 12:00,-36.6927,-65.7037
4/14/22 13:00,-36.6814,-65.6962
4/14/22 14:00,-36.6814,-65.6961
4/14/22 15:00,-36.6819,-65.693
4/14/22 16:00,-36.931,-65.6519
4/14/22 17:00,-37.3376,-65.5868
4/14/22 18:00,-37.7268,-65.5214
4/14/22 19:00,-38.1172,-65.4556
4/14/22 20:00,-38.4966,-65.3916
4/14/22 21:00,-38.7155,-65.3554
4/14/22 22:00,-38.7149,-65.3563
4/14/22 23:00,-38.7134,-65.3566
4/15/22 0:00,-38.7137,-65.3565
4/15/22 1:00,-38.7237,-65.3526
4/15/22 2:00,-38.9954,-65.3123
4/15/22 3:00,-39.3492,-65.2625
4/15/22 4:00,-39.7273,-65.2239
4/15/22 5:00,-40.1063,-65.1751
4/15/22 6:00,-40.4751,-65.1272
4/15/22 7:00,-40.8499,-65.0786
4/15/22 8:00,-41.1274,-65.0427
4/15/22 9:00,-41.1389,-65.0417
4/15/22 10:00,-41.1382,-65.0419
4/15/22 11:00,-41.1382,-65.0419
4/15/22 12:00,-41.1518,-65.0586
4/15/22 13:00,-41.2352,-65.2003
4/15/22 14:00,-41.2968,-65.3454
4/15/22 15:00,-41.3676,-65.4455
4/15/22 16:00,-41.334,-65.4475
4/15/22 17:00,-41.3025,-65.4461
4/15/22 18:00,-41.3141,-65.4553
4/15/22 19:00,-41.384,-65.5308
4/15/22 20:00,-41.4411,-65.6205
4/15/22 21:00,-41.5021,-65.7101
4/15/22 22:00,-41.5725,-65.7985
4/15/22 23:00,-41.6375,-65.8842
4/16/22 0:00,-41.6959,-65.972
4/16/22 1:00,-41.7371,-66.0558
4/16/22 2:00,-41.8202,-66.12
4/16/22 3:00,-41.8294,-66.2135
4/16/22 4:00,-41.8251,-66.3045
4/16/22 5:00,-41.8608,-66.3839
4/16/22 6:00,-42.0123,-66.385
4/16/22 7:00,-42.013,-66.3635
4/16/22 8:00,-41.9986,-66.3521
4/16/22 9:00,-42.028,-66.3207
4/16/22 10:00,-42.0692,-66.2941
4/16/22 11:00,-41.8838,-66.3325
4/16/22 12:00,-41.6728,-66.3546
4/16/22 13:00,-41.4869,-66.3807
4/16/22 14:00,-41.4139,-66.3968
4/16/22 15:00,-41.4024,-66.3883
4/16/22 16:00,-41.3941,-66.3819
4/16/22 17:00,-41.4434,-66.3855
4/16/22 18:00,-41.6339,-66.3687
4/16/22 19:00,-41.8478,-66.3107
4/16/22 20:00,-42.0597,-66.2504
4/16/22 21:00,-42.2436,-66.1778
4/16/22 22:00,-42.4158,-66.1216
4/16/22 23:00,-42.6273,-66.1332
4/17/22 0:00,-42.7468,-66.0963
4/17/22 1:00,-42.8761,-66.0415
4/17/22 2:00,-43.0358,-66.0198
4/17/22 3:00,-43.2344,-66.0317
4/17/22 4:00,-43.4401,-66.0305
4/17/22 5:00,-43.5597,-66.032
4/17/22 6:00,-43.6783,-65.9982
4/17/22 7:00,-43.8227,-65.956
4/17/22 8:00,-43.8567,-65.9354
4/17/22 9:00,-43.8558,-65.925
4/17/22 10:00,-43.9605,-65.8791
4/17/22 11:00,-44.1308,-65.8475
4/17/22 12:00,-44.3047,-65.8198
4/17/22 13:00,-44.2735,-65.7576
4/17/22 14:00,-44.2602,-65.6797
4/17/22 15:00,-44.4075,-65.6108
4/17/22 16:00,-44.5404,-65.5456
4/17/22 17:00,-44.5666,-65.4604
4/17/22 18:00,-44.5958,-65.4366
4/17/22 19:00,-44.5952,-65.4358
4/17/22 20:00,-44.5938,-65.4336
4/17/22 21:00,-44.5889,-65.3897
4/17/22 22:00,-44.4536,-65.3391
4/17/22 23:00,-44.3233,-65.3118
4/18/22 0:00,-44.3088,-65.2553
4/18/22 1:00,-44.1495,-65.2168
4/18/22 2:00,-44.0298,-65.1536
4/18/22 3:00,-44.0357,-65.0779
4/18/22 4:00,-43.9213,-65.0152
4/18/22 5:00,-43.8217,-64.9465
4/18/22 6:00,-43.6751,-64.8822
4/18/22 7:00,-43.5744,-64.8
4/18/22 8:00,-43.5121,-64.7404
4/18/22 9:00,-43.5077,-64.7397
4/18/22 10:00,-43.5068,-64.7402
4/18/22 11:00,-43.5051,-64.7402
4/18/22 12:00,-43.5193,-64.735
4/18/22 13:00,-43.6687,-64.6971
4/18/22 14:00,-43.8792,-64.6653
4/18/22 15:00,-44.0831,-64.6325
4/18/22 16:00,-44.291,-64.6122
4/18/22 17:00,-44.4736,-64.5975
4/18/22 18:00,-44.6585,-64.5773
4/18/22 19:00,-44.8501,-64.545
4/18/22 20:00,-45.0583,-64.5131
4/18/22 21:00,-45.2538,-64.4904
4/18/22 22:00,-45.2948,-64.4851
4/18/22 23:00,-45.3012,-64.4797
4/19/22 0:00,-45.3091,-64.4748
4/19/22 1:00,-45.3301,-64.4713
4/19/22 2:00,-45.5029,-64.4583
4/19/22 3:00,-45.7241,-64.4308
4/19/22 4:00,-45.9417,-64.3994
4/19/22 5:00,-46.1358,-64.3704
4/19/22 6:00,-46.3356,-64.3411
4/19/22 7:00,-46.5439,-64.3132
4/19/22 8:00,-46.6632,-64.3027
4/19/22 9:00,-46.6663,-64.3012
4/19/22 10:00,-46.6712,-64.2994
4/19/22 11:00,-46.6762,-64.2986
4/19/22 12:00,-46.7585,-64.2907
4/19/22 13:00,-46.9561,-64.2751
4/19/22 14:00,-47.1335,-64.2458
4/19/22 15:00,-47.3257,-64.2258
4/19/22 16:00,-47.4802,-64.2181
4/19/22 17:00,-47.4957,-64.219
4/19/22 18:00,-47.4894,-64.237
4/19/22 19:00,-47.4869,-64.2385
4/19/22 20:00,-47.4854,-64.2401
4/19/22 21:00,-47.4687,-64.2712
4/19/22 22:00,-47.4686,-64.2776
4/19/22 23:00,-47.4692,-64.2815
4/20/22 0:00,-47.4662,-64.2853
4/20/22 1:00,-47.5226,-64.2347
4/20/22 2:00,-47.677,-64.1896
4/20/22 3:00,-47.8547,-64.1671
4/20/22 4:00,-47.965,-64.1337
4/20/22 5:00,-47.9711,-64.1282
4/20/22 6:00,-47.9535,-64.1328
4/20/22 7:00,-47.9382,-64.1356
4/20/22 8:00,-47.9521,-64.1334
4/20/22 9:00,-48.1107,-64.1101
4/20/22 10:00,-48.2843,-64.0831
4/20/22 11:00,-48.3653,-64.0765
4/20/22 12:00,-48.3649,-64.0777
4/20/22 13:00,-48.365,-64.0804
4/20/22 14:00,-48.3896,-64.0832
4/20/22 15:00,-48.5505,-64.0575
4/20/22 16:00,-48.7472,-64.0305
4/20/22 17:00,-48.8283,-63.9932
4/20/22 18:00,-48.8213,-63.9931
4/20/22 19:00,-48.8132,-63.9977
4/20/22 20:00,-48.8162,-63.9969
4/20/22 21:00,-48.952,-63.9809
4/20/22 22:00,-49.0507,-63.9422
4/20/22 23:00,-49.1745,-63.8844
4/21/22 0:00,-49.1862,-63.8795
4/21/22 1:00,-49.1498,-63.8779
4/21/22 2:00,-49.1555,-63.8757
4/21/22 3:00,-49.1704,-63.8759
4/21/22 4:00,-49.2224,-63.8728
4/21/22 5:00,-49.413,-63.8475
4/21/22 6:00,-49.5554,-63.8187
4/21/22 7:00,-49.5498,-63.8144
4/21/22 8:00,-49.5317,-63.8132
4/21/22 9:00,-49.5259,-63.8166
4/21/22 10:00,-49.6516,-63.7987
4/21/22 11:00,-49.8285,-63.7944
4/21/22 12:00,-50.0051,-63.7798
4/21/22 13:00,-50.178,-63.7717
4/21/22 14:00,-50.2761,-63.7544
4/21/22 15:00,-50.3529,-63.7343
4/21/22 16:00,-50.3477,-63.7338
4/21/22 17:00,-50.3421,-63.7315
4/21/22 18:00,-50.4359,-63.6907
4/21/22 19:00,-50.6262,-63.6622
4/21/22 20:00,-50.788,-63.6561
4/21/22 21:00,-50.7969,-63.641
4/21/22 22:00,-50.7915,-63.6351
4/21/22 23:00,-50.7911,-63.6305
4/22/22 0:00,-50.8071,-63.6492
4/22/22 1:00,-50.8094,-63.6557
4/22/22 2:00,-50.8079,-63.6523
4/22/22 3:00,-50.7978,-63.6502
4/22/22 4:00,-50.7631,-63.6749
4/22/22 5:00,-50.7502,-63.6739
4/22/22 6:00,-50.7582,-63.671
4/22/22 7:00,-50.8866,-63.6703
4/22/22 8:00,-51.0305,-63.6423
4/22/22 9:00,-51.0744,-63.6176
4/22/22 10:00,-51.0736,-63.6149
4/22/22 11:00,-51.0932,-63.609
4/22/22 12:00,-51.2489,-63.5814
4/22/22 13:00,-51.3012,-63.5737
4/22/22 14:00,-51.3011,-63.5675
4/22/22 15:00,-51.3981,-63.5437
4/22/22 16:00,-51.4562,-63.5348
4/22/22 17:00,-51.4555,-63.5277
4/22/22 18:00,-51.5277,-63.5159
4/22/22 19:00,-51.6295,-63.5048
4/22/22 20:00,-51.6344,-63.5014
4/22/22 21:00,-51.6238,-63.4959
4/22/22 22:00,-51.613,-63.4788
4/22/22 23:00,-51.6147,-63.4771
4/23/22 0:00,-51.7213,-63.4797
4/23/22 1:00,-51.8682,-63.4804
4/23/22 2:00,-51.8434,-63.4775
4/23/22 3:00,-51.8386,-63.4811
4/23/22 4:00,-51.8633,-63.4821
4/23/22 5:00,-52.032,-63.4703
4/23/22 6:00,-52.0959,-63.4665
4/23/22 7:00,-52.1336,-63.4567
4/23/22 8:00,-52.2611,-63.4153
4/23/22 9:00,-52.2837,-63.4078
4/23/22 10:00,-52.4429,-63.3867
4/23/22 11:00,-52.6394,-63.3664
4/23/22 12:00,-52.7277,-63.3509
4/23/22 13:00,-52.772,-63.3417
4/23/22 14:00,-52.8702,-63.3263
4/23/22 15:00,-53.0297,-63.3002
4/23/22 16:00,-53.2291,-63.275
4/23/22 17:00,-53.3489,-63.2609
4/23/22 18:00,-53.4195,-63.2446
4/23/22 19:00,-53.6062,-63.2162
4/23/22 20:00,-53.8016,-63.1924
4/23/22 21:00,-53.9504,-63.1694
4/23/22 22:00,-54.1147,-63.1464
4/23/22 23:00,-54.38,-63.1094
4/24/22 0:00,-54.5236,-63.0914
4/24/22 1:00,-54.5906,-63.0249
4/24/22 2:00,-54.6796,-62.9455
4/24/22 3:00,-54.8516,-62.7724
4/24/22 4:00,-55.0603,-62.6065
4/24/22 5:00,-55.1998,-62.4763
4/24/22 6:00,-55.3343,-62.2996
4/24/22 7:00,-55.5157,-62.1201
4/24/22 8:00,-55.6862,-61.9504
4/24/22 9:00,-55.8469,-61.7897
4/24/22 10:00,-56.0182,-61.6172
4/24/22 11:00,-56.0911,-61.4367
4/24/22 12:00,-56.0373,-61.2411
4/24/22 13:00,-55.9902,-61.0618
4/24/22 14:00,-55.9828,-61.021
4/24/22 15:00,-55.9788,-61.0233
4/24/22 16:00,-55.9853,-61.0122
4/24/22 17:00,-55.9985,-61.0013
4/24/22 18:00,-56.019,-60.9832
4/24/22 19:00,-56.0789,-60.945
4/24/22 20:00,-56.2595,-60.8448
4/24/22 21:00,-56.455,-60.7305
4/24/22 22:00,-56.6415,-60.6155
4/24/22 23:00,-56.8272,-60.5006
4/25/22 0:00,-57.0081,-60.3882
4/25/22 1:00,-57.187,-60.2767
4/25/22 2:00,-57.3653,-60.1651
4/25/22 3:00,-57.5482,-60.0504
4/25/22 4:00,-57.7328,-59.934
4/25/22 5:00,-57.9217,-59.8147
4/25/22 6:00,-58.11,-59.695
4/25/22 7:00,-58.2855,-59.5833
4/25/22 8:00,-58.4609,-59.4713
4/25/22 9:00,-58.6372,-59.3583
4/25/22 10:00,-58.8258,-59.237
4/25/22 11:00,-58.9962,-59.127
4/25/22 12:00,-59.1552,-59.0241
4/25/22 13:00,-59.3432,-58.9019
4/25/22 14:00,-59.5107,-58.7928
4/25/22 15:00,-59.6911,-58.6748
4/25/22 16:00,-59.8586,-58.5649
4/25/22 17:00,-60.0277,-58.4535
4/25/22 18:00,-60.2158,-58.3293
4/25/22 19:00,-60.3883,-58.2151
4/25/22 20:00,-60.534,-58.1183
4/26/22 7:00,-62.3796,-56.867
4/26/22 8:00,-62.5416,-56.755
4/26/22 9:00,-62.6982,-56.6465
4/26/22 10:00,-62.8527,-56.5391
4/26/22 11:00,-63.0101,-56.4294
4/26/22 12:00,-63.1711,-56.3168
4/26/22 13:00,-63.2716,-56.2503
4/26/22 14:00,-63.3653,-56.1807
4/26/22 15:00,-63.5245,-56.0686
4/26/22 16:00,-63.6881,-55.9531
4/26/22 17:00,-63.8513,-55.8376
4/26/22 18:00,-64.0117,-55.7237
4/26/22 19:00,-64.1681,-55.6123
4/26/22 20:00,-64.3163,-55.5065
4/26/22 21:00,-64.4644,-55.4005
4/26/22 22:00,-64.6142,-55.2929
4/26/22 23:00,-64.7652,-55.1842
4/27/22 0:00,-64.9145,-55.074
4/27/22 1:00,-64.9743,-54.9519
4/27/22 2:00,-64.9113,-54.8231
4/27/22 3:00,-64.8549,-54.6956
4/27/22 4:00,-64.9658,-54.5897
4/27/22 5:00,-65.1351,-54.4911
4/27/22 6:00,-65.2856,-54.4034
4/27/22 7:00,-65.436,-54.3154
4/27/22 8:00,-65.5975,-54.2209
4/27/22 9:00,-65.7609,-54.1249
4/27/22 10:00,-65.927,-54.0271
4/27/22 11:00,-66.1052,-53.922
4/27/22 12:00,-66.2826,-53.817
4/27/22 13:00,-66.4587,-53.7126
4/27/22 14:00,-66.6386,-53.6056
4/27/22 15:00,-66.8204,-53.4974
4/27/22 16:00,-67.0102,-53.3839
4/27/22 17:00,-67.2103,-53.2636
4/27/22 18:00,-67.4237,-53.1338
4/27/22 19:00,-67.6226,-53.0313
4/27/22 20:00,-67.8146,-52.8999
4/27/22 21:00,-68.0202,-52.7752
4/27/22 22:00,-68.2223,-52.6548
4/27/22 23:00,-68.431,-52.5512
