"timestamp","name"
"2026-01-16 23:13:33.758829","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/seaiceDays/timeperiod_all_months_icedays.tif"
"2026-01-16 23:14:14.200198","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_all_months_sos.tif"
"2026-01-16 23:14:55.070767","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_summer_months_sos.tif"
"2026-01-16 23:15:36.442398","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/surfaceSalinity/timeperiod_winter_months_sos.tif"
"2026-01-16 23:16:19.648712","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_all_months_chl.tif"
"2026-01-16 23:17:00.751828","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_summer_months_chl.tif"
"2026-01-16 23:17:38.911793","/Users/eleanorecampbell/Desktop/Github/antarctica-shinyapp/www/chlorophyllA/timeperiod_winter_months_chl.tif"
